DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Campus Billing (kW),Campus Billing (KVA),Campus Billing (KVAR),Campus Billing (kWh),Campus Billing PF
2020-16-01,1:00:00,416.05,434.22,64.98,0.988,143.63,139.29,1643920.38,0.96,No Data,20.27,26.4,636996.5,0.68,0.72,148.58,168.37,73.85,0.9,64.72,72.19,26.62,0.922,91,99,41,-90.94,16.61,16.32,4.96,0.94,123.63,134.91,4037055.5,0.86,No Data,74.71,74.69,1717941.38,0.93,No Data,0.89,1.14,482081.25,0.74,No Data,101.44,177.56,696017.19,0.54,No Data,98.27,101.29,2086674.88,0.89,No Data,89.82,92.87,3153505,0.9,No Data,183.81,187.88,4955275.5,0.92,No Data,146.83,155.14,2178838,0.89,No Data,39.69,41.33,673875.44,0.9,No Data,191.22,215.35,5321268.5,0.83,No Data,35.35,39.89,758472.69,0.83,No Data,42.51,49.89,591546.13,0.8,No Data,0,0,0,1850,798,2028,147.67,390.12,5138141.5,0.99,1,256,392,296,18704000,67.12
2020-16-01,2:00:00,416.34,426.83,62.03,0.988,146.71,142.6,1644065.63,0.96,No Data,18.43,25.34,637015.44,0.65,0.68,144.15,155.08,70.89,0.89,62.87,64.51,23.04,0.946,94,105,48,-89.15,17.5,19.04,5.12,0.97,115.83,126.58,4037176.75,0.86,No Data,67.22,68.66,1718011.25,0.92,No Data,0,0,482081.81,1,No Data,78.35,108.83,696110.38,0.68,No Data,96.35,99.88,2086773.75,0.89,No Data,100.78,104.38,3153597.75,0.9,No Data,161.38,168.3,4955449.5,0.9,No Data,168.74,178.78,2178981.75,0.89,No Data,47.5,52.14,673917.63,0.85,No Data,184.86,213.46,5321445,0.81,No Data,31.72,36.87,758512.5,0.8,No Data,35.3,42.09,591585.56,0.79,No Data,0,0,0,1846,818,2033,139.72,369.98,5138287.5,0.99,1,208,320,240,18704000,65.68
2020-16-01,3:00:00,416.64,426.83,69.42,0.988,144.77,140.79,1644210.75,0.96,No Data,17.18,24.58,637034.38,0.62,0.65,145.33,180.18,76.8,0.91,61.95,64.51,20.48,0.938,86,96,45,-88.62,17.71,17.28,5.12,0.94,119.58,129.29,4037303,0.86,No Data,62.97,64.05,1718078,0.91,No Data,0,0,482082.56,1,No Data,96.27,170.62,696199.38,0.53,No Data,94.58,98.6,2086871.13,0.88,No Data,86.45,90.53,3153691,0.89,No Data,158.82,166.6,4955613.5,0.89,No Data,161.71,176.05,2179123.75,0.86,No Data,34.79,44.49,673955.69,0.73,No Data,166.37,197.45,5321625,0.78,No Data,43.49,45.89,758556.5,0.88,No Data,49.62,55.57,591627.94,0.83,No Data,0,0,0,1852,778,1999,146.05,384.15,5138438,0.99,1,200,352,288,18704000,58.29
2020-16-01,4:00:00,443.22,448.98,76.8,0.986,146.69,141.23,1644356.25,0.96,No Data,19,26.25,637053.75,0.64,0.67,143.26,160.98,81.23,0.86,62,64.51,22.53,0.94,100,110,48,-89.35,18.46,17.76,4.96,0.96,120.64,129.4,4037421.75,0.86,No Data,66.67,67.05,1718143,0.92,No Data,1.67,2.28,482083.44,0.69,No Data,88.59,130.24,696288.44,0.63,No Data,85.37,91.2,2086957.63,0.85,No Data,93.47,95.86,3153782.25,0.9,No Data,157.45,164.82,4955772,0.89,No Data,133.11,143.04,2179263.25,0.86,No Data,34.54,42.69,673987.88,0.75,No Data,186.87,218.19,5321802.5,0.79,No Data,27.85,34.41,758592.75,0.75,No Data,40.18,48.86,591672,0.76,No Data,0,0,0,1845,779,2008,145.05,378.44,5138577,0.99,1,216,416,352,18704000,50.98
2020-16-01,5:00:00,440.42,435.69,79.75,0.984,143.52,138.32,1644501.38,0.95,No Data,20.44,27.15,637075.5,0.66,0.69,144.89,163.94,75.32,0.89,58.98,65.02,23.04,0.938,94,105,47,-89.39,18.96,11.52,4.8,0.89,122.24,132.94,4037540.75,0.85,No Data,73.97,73.89,1718211.88,0.92,No Data,9.45,9.92,482084.56,0.88,No Data,80.82,109.83,696377.31,0.68,No Data,84.74,91.07,2087045.63,0.84,No Data,83.67,86.91,3153873.5,0.88,No Data,160.2,167.1,4955926.5,0.89,No Data,127.46,138.3,2179401.5,0.85,No Data,48.6,51.73,674027.56,0.86,No Data,188.55,216.03,5321985.5,0.8,No Data,44.1,46.62,758629.56,0.87,No Data,45.97,52.6,591715.06,0.81,No Data,0,0,0,1847,786,2007,147.48,383.96,5138724.5,0.99,1,200,256,160,18704000,86.24
2020-16-01,6:00:00,430.97,429.78,62.03,0.988,146.79,141.09,1644646.5,0.96,No Data,22.31,27.71,637096.69,0.7,0.74,175.75,199.38,81.23,0.91,97.28,91.14,22.53,0.97,91,100,44,-89.66,18.42,12,5.12,0.91,124.98,136.85,4037662.5,0.85,No Data,65.38,65.2,1718280.5,0.92,No Data,0,0,482084.94,1,No Data,84.11,115.11,696466.06,0.68,No Data,94.6,98.14,2087133,0.87,No Data,104.42,105.88,3153966,0.91,No Data,160.15,167.31,4956080,0.89,No Data,129.41,140.07,2179538.75,0.85,No Data,36.6,44.21,674068.31,0.76,No Data,194.65,222.32,5322167.5,0.81,No Data,48.73,50.56,758666.13,0.89,No Data,39.27,48.22,591758.94,0.75,No Data,0,0,0,1856,757,1920,157.14,411.19,5138882.5,0.99,1,304,336,144,18704000,57.21
2020-16-01,7:00:00,461.54,459.32,70.89,0.99,150.11,145.9,1644792.38,0.96,No Data,24.25,29.58,637120.88,0.73,0.77,207.66,237.78,91.57,0.92,109.26,110.59,30.72,0.958,136,143,49,-93.97,19.73,22.56,5.92,0.96,198.64,204.13,4037805,0.91,No Data,73.33,73.42,1718351,0.93,No Data,2.03,2.53,482085.19,0.76,No Data,108.73,182.67,696564.44,0.56,No Data,105.05,107.2,2087238.38,0.89,No Data,111.19,112,3154090.25,0.92,No Data,157.29,164.9,4956235,0.89,No Data,182.81,186.29,2179677.25,0.92,No Data,49.8,52.64,674110.44,0.88,No Data,226.87,253.58,5322369,0.83,No Data,71.69,71.05,758708.94,0.94,No Data,40.72,49.17,591802.13,0.77,No Data,0,0,0,1851,793,2037,172.13,454.76,5139058,0.99,1,672,776,384,18704000,87.53
2020-16-01,8:00:00,481.18,513.97,75.32,0.99,146.9,141.83,1644938.38,0.96,No Data,24.11,29.08,637143.69,0.78,0.78,250.04,274.71,91.57,0.94,120.22,120.32,33.79,0.958,178,186,57,-95.34,16.3,15.68,6.56,0.9,201.59,206.35,4038001,0.92,No Data,82.35,81.84,1718428.88,0.94,No Data,14.65,15.08,482097.13,0.91,No Data,116.41,198.28,696665.88,0.55,No Data,110.86,112.43,2087343.75,0.9,No Data,138.9,141.57,3154213,0.91,No Data,159.31,168.71,4956396.5,0.88,No Data,150.91,159.39,2179844,0.88,No Data,45.8,49.8,674160.31,0.85,No Data,296.07,314.4,5322630,0.88,No Data,37.32,40.82,758770.13,0.85,No Data,50.47,56.58,591845.44,0.83,No Data,0,0,0,1852,785,2043,204.19,538.31,5139254,0.99,1,920,1024,448,18704000,88.87
2020-17-01,0:00:00,440.27,437.17,79.75,0.984,141.95,135.85,1647352.25,0.97,0.97,15.42,19.83,637558.63,0.69,0.73,199.24,211.2,88.62,0.91,62.11,62.46,20.99,0.948,98,108,47,-90.21,18.99,24,6.4,0.97,122.57,133.73,4040942.25,0.85,0.86,68.72,68.15,1719926,0.93,0.94,6.66,7.76,482293.19,0.8,0.84,87.61,118.29,698407.69,0.69,0.75,96.55,99.14,2089170.25,0.88,0.89,111.37,116.05,3156477.75,0.89,0.89,187.92,190.68,4959424.5,0.92,0.92,181.35,187.99,2182793.25,0.9,0.9,43.58,46.22,674924.94,0.87,0.87,172.13,192.35,5327119,0.83,0.84,42.54,45.96,759496.25,0.86,0.88,39.23,47.04,592718.44,0.77,0.78,0,0,0,1854,820,2082,160.49,420.58,5142904.5,0.99,1,368,456,264,18720000,82.19
2020-17-01,1:00:00,443.67,450.46,76.8,0.984,142.93,137.45,1647494.88,0.96,0.96,17.4,21.02,637575.38,0.72,0.77,200.27,223.02,96,0.9,63.69,66.05,24.06,0.93,99,109,47,-90.14,21.63,18.88,6.4,0.94,118.9,129.62,4041063.75,0.85,0.86,76.85,77.69,1719998.63,0.91,0.92,1.66,2.46,482296.03,0.63,0.67,107.25,177.81,698512.19,0.56,0.68,92.77,94.4,2089267,0.89,0.89,100.33,105.03,3156582.75,0.88,0.89,176,180.41,4959609,0.9,0.91,159,165.51,2182955,0.89,0.89,39.84,41.16,674967.19,0.89,0.89,183.96,207.85,5327287.5,0.82,0.83,37.38,41.44,759540.81,0.83,0.85,40.13,48.2,592760.88,0.77,0.77,0,0,0,1843,800,1972,152.01,396.48,5143061.5,0.99,1,376,576,440,18720000,64.53
2020-17-01,2:00:00,436.43,443.08,76.8,0.984,140.95,134.99,1647638.38,0.96,0.97,14.44,19.14,637592.19,0.67,0.7,193.33,217.11,91.57,0.91,57.75,64.51,22.02,0.932,93,102,45,-90.07,18.1,17.92,4.32,0.95,131.39,139.97,4041194,0.87,0.88,64.13,64.01,1720063.88,0.92,0.94,1.66,2.32,482297.63,0.67,0.71,103.68,174.06,698615.31,0.56,0.69,88.11,90.85,2089358.5,0.88,0.88,102.28,106.72,3156686.25,0.88,0.89,164.73,170.68,4959782.5,0.9,0.9,156.82,162.02,2183114,0.9,0.9,46.09,47.67,675009,0.89,0.89,159.51,191.05,5327453,0.77,0.78,46.63,48.86,759582.19,0.88,0.89,42.84,49.71,592803.94,0.8,0.8,0,0,0,1848,779,2046,150.39,392.85,5143218,0.99,1,328,456,312,18720000,70.88
2020-17-01,3:00:00,457.99,463.75,79.75,0.984,141.07,135.2,1647781,0.96,0.97,19.37,22.71,637608.75,0.74,0.8,194.66,217.11,93.05,0.9,58.88,66.05,24.58,0.936,104,115,52,-89.53,17.74,20.96,5.6,0.96,131.9,139.52,4041326.75,0.88,0.88,66.37,66.66,1720129.5,0.92,0.93,0,0,482298.38,1,1,102.09,172.54,698714.56,0.55,0.68,97.63,99,2089450.63,0.89,0.9,101.99,109.13,3156789.5,0.86,0.87,158.17,165.26,4959947.5,0.89,0.89,151.35,159.16,2183269.5,0.88,0.89,42.57,45.13,675050.25,0.87,0.87,166.61,190.55,5327619,0.81,0.82,53.44,54.06,759624.94,0.91,0.92,49.78,56.18,592849.38,0.82,0.82,0,0,0,1851,739,1951,140.93,368,5143374,0.99,1,352,528,392,18720000,66.22
2020-17-01,4:00:00,462.87,465.23,72.37,0.988,139.32,134.86,1647923.88,0.97,0.97,19.39,22.13,637625.69,0.79,0.83,187.72,205.29,91.57,0.89,62,68.61,27.65,0.926,98,106,42,-91.67,21.66,23.52,5.6,0.97,124.47,134.33,4041457.5,0.87,0.88,86.72,87.21,1720195.13,0.93,0.94,0,0,482299.66,1,1,86.63,125.37,698807.69,0.65,0.73,89.36,92.22,2089540,0.89,0.89,103.54,110.23,3156892.25,0.88,0.89,160.88,168.26,4960106,0.9,0.9,150.37,157.8,2183421.75,0.9,0.9,44.15,47.7,675092.56,0.87,0.87,166.94,189.32,5327780,0.82,0.84,55.74,56.63,759664.75,0.92,0.93,47.89,54.4,592897.94,0.83,0.83,0,0,0,1852,890,2029,140.3,371.47,5143525,0.99,1,312,600,512,18720000,80.14
2020-17-01,5:00:00,468.33,456.37,75.32,0.986,141.28,136.61,1648066.25,0.97,0.97,19.54,21.92,637645.31,0.8,0.84,184.02,194.95,82.71,0.91,59.14,71.68,19.97,0.944,96,104,42,-91.68,22.27,23.52,7.04,0.96,133.49,142.2,4041586.5,0.88,0.89,70.39,70.63,1720265,0.93,0.95,0,0,482299.69,1,1,81.25,113.23,698903.81,0.68,0.75,91.39,94.86,2089633.75,0.89,0.89,103.13,105.89,3156997.25,0.91,0.92,157.17,165.09,4960262.5,0.9,0.9,152.09,157.63,2183574.25,0.91,0.91,44.56,46.3,675132.5,0.9,0.9,180.05,200.64,5327942.5,0.84,0.85,49.39,51.12,759709.81,0.91,0.91,45.91,53.14,592945.88,0.81,0.81,0,0,0,1851,797,2002,161.89,428.68,5143681.5,1,1,352,432,248,18720000,81.14
2020-17-01,6:00:00,467.3,459.32,70.89,0.988,140.15,134.58,1648209,0.97,0.97,19.61,21.9,637665.5,0.79,0.84,206.03,224.49,88.62,0.92,93.7,90.11,19.97,0.972,105,114,45,-91.28,22.58,21.28,4.8,0.97,139.05,149.85,4041717.5,0.87,0.87,66.45,67.21,1720333.13,0.92,0.93,0,0,482299.69,1,1,84.09,115.37,698996.31,0.68,0.75,89.47,92.9,2089726,0.88,0.88,111.61,116.63,3157105.5,0.89,0.9,145.73,155.85,4960418,0.87,0.88,153.44,159.71,2183726.25,0.9,0.9,44.69,46.75,675173.81,0.89,0.89,191.7,211.54,5328110,0.84,0.85,38.26,41.83,759751.06,0.85,0.87,40.93,48.7,592993.88,0.78,0.78,0,0,0,1848,791,2013,160.95,424.43,5143853,0.99,1,408,520,320,18720000,76.98
2020-17-01,7:00:00,483.84,475.57,75.32,0.988,141.07,136.73,1648352.13,0.97,0.98,22.77,24.89,637688.06,0.83,0.87,202.78,223.02,81.23,0.93,102.3,100.86,26.62,0.966,162,170,57,-94.24,18.5,21.28,5.6,0.97,181.97,190.28,4041879.75,0.91,0.91,71.33,71.42,1720403.13,0.94,0.95,0,0,482299.69,1,1,107.93,179.43,699101.69,0.57,0.7,87.2,90.47,2089816.25,0.89,0.89,115.45,119.88,3157221,0.91,0.91,160.69,168.42,4960574.5,0.9,0.91,170.34,174.2,2183878.75,0.93,0.93,48.62,51.68,675222,0.89,0.89,197.78,208.41,5328294.5,0.89,0.94,77.85,76.71,759799.06,0.96,0.96,47.67,54.26,593040.31,0.83,0.83,0,0,0,1851,942,2077,188.21,503.1,5144040.5,0.99,1,680,720,232,18720000,96.22
2020-17-01,8:00:00,513.08,518.4,87.14,0.984,162.65,159.92,1648499.25,0.95,0.95,35.97,36.37,637712.5,0.93,0.94,246.35,277.66,91.57,0.94,101.53,105.98,31.74,0.954,205,213,61,-95.74,26.94,21.92,7.04,0.94,237.37,237.1,4042097,0.94,0.94,92.24,89.81,1720482.63,0.96,0.97,9.11,9.73,482306.41,0.88,0.93,113.5,184.88,699206.75,0.58,0.69,101.01,104.1,2089913.5,0.89,0.89,146.06,146.25,3157359,0.93,0.94,166,173.05,4960738.5,0.9,0.9,168.79,174.88,2184062.75,0.91,0.91,49.21,52.53,675272.25,0.87,0.88,260.72,268.64,5328538,0.91,0.95,48.23,50.36,759855.19,0.89,0.91,40.51,48.76,593087.25,0.78,0.78,1202,490,1313,1229,499,1361,225.58,595.9,5144250,0.99,1,480,528,232,18720000,87.36
2020-17-01,9:00:00,542.18,540.55,87.14,0.988,163.18,160.54,1648660.38,0.95,0.95,23.11,25.5,637737.81,0.85,0.87,268.21,289.48,87.14,0.95,119.04,111.62,30.21,0.962,223,233,71,-95.24,23.86,23.52,1.28,1,243,243.98,4042323.5,0.94,0.94,102.89,100.1,1720580.63,0.96,0.97,11.39,11.94,482315.31,0.9,0.94,97.28,130.64,699317.88,0.7,0.75,108.59,111.03,2090021.63,0.9,0.9,148.34,148.4,3157510.75,0.93,0.94,160.88,168.96,4960904,0.89,0.89,176.06,179.16,2184237.75,0.92,0.92,114.43,123.85,675356.5,0.87,0.87,294.67,307.58,5328822,0.89,0.91,53.83,54.77,759901.44,0.92,0.92,42.81,50.61,593134.5,0.79,0.79,1418,635,1541,1435,633,1598,252.7,667.96,5144495.5,0.99,1,232,496,440,18720000,99.21
2020-17-01,10:00:00,391.53,406.15,76.8,0.982,159.88,156.8,1648822.25,0.94,0.95,39.35,39.06,637760.69,0.94,0.95,287.11,286.52,96,0.94,114.89,114.69,28.67,0.968,229,235,58,-96.9,22.53,19.04,1.76,1,237,237,4042546.75,0.93,0.94,110.05,106.33,1720686.63,0.96,0.97,17.68,17.75,482335.34,0.93,0.95,106.8,149.6,699428.69,0.67,0.72,120.48,120.99,2090134.25,0.91,0.91,156.05,153.02,3157660,0.94,0.95,172.1,178.72,4961076,0.9,0.9,184.56,185.81,2184427,0.92,0.93,121.03,128.74,675460.06,0.87,0.87,307.02,313.78,5329109,0.91,0.92,46.03,48.46,759943.81,0.88,0.9,47.12,52.82,593181,0.83,0.84,1439,618,1578,1442,621,1563,268.89,705.2,5144760.5,0.99,1,192,192,24,18720000,97.91
2020-17-01,11:00:00,557.83,561.23,98.95,0.982,164.79,161.87,1648984.38,0.94,0.95,25.59,27.68,637788.63,0.86,0.87,279.58,307.2,93.05,0.95,120.42,108.54,33.28,0.954,204,211,58,-96.2,17.5,15.04,0,1,224.84,227.05,4042786.5,0.93,0.93,103.05,99.73,1720793,0.96,0.97,13.29,13.9,482351.66,0.89,0.94,103.38,141.03,699541.25,0.69,0.74,120.06,119.64,2090251.5,0.91,0.91,149.37,146.88,3157825.75,0.94,0.95,185.7,190.02,4961255.5,0.91,0.91,170.83,175.16,2184617,0.91,0.91,60.7,65.61,675559.81,0.86,0.86,335.95,333.36,5329436,0.93,0.97,65.07,64.52,759989.44,0.93,0.94,46.79,53.61,593227.88,0.81,0.81,1482,593,1570,1484,600,1607,257.6,675.67,5145025.5,0.99,1,248,264,88,18720000,94.45
2020-17-01,12:00:00,570.54,586.34,107.82,0.984,159.59,155.33,1649146.63,0.95,0.95,39.21,38.93,637819.5,0.94,0.94,320.94,316.06,97.48,0.95,121.55,122.37,36.86,0.948,210,217,59,-96.5,18.69,16,1.12,1,233.09,235.67,4043018,0.92,0.92,104.78,101.23,1720904.25,0.96,0.97,30.61,29.74,482370.97,0.96,0.97,102.34,140.81,699651.69,0.68,0.73,124.13,123.54,2090368.13,0.91,0.91,147.8,145.7,3157980.75,0.94,0.94,178.91,184.04,4961440,0.9,0.9,164.36,168.83,2184797.25,0.9,0.91,52.1,55.95,675612,0.86,0.86,316.09,316.38,5329763,0.92,0.96,40.42,43.91,760035.44,0.85,0.87,49.34,56.12,593275.69,0.81,0.81,1504,651,1633,1501,645,1647,266.3,696.1,5145293.5,0.99,1,240,240,40,18720000,98.78
2020-17-01,13:00:00,555.47,552.37,94.52,0.986,164.87,161.88,1649310.13,0.95,0.95,27.03,31.65,637861.38,0.8,0.81,310.3,341.17,100.43,0.96,119.24,126.46,39.94,0.954,216,222,56,-96.79,14.29,12,0,1,191.44,197.27,4043237,0.91,0.91,101.58,98.79,1721008.75,0.96,0.97,38.39,36.65,482393.41,0.99,0.99,118.24,203.49,699767.13,0.55,0.67,121.44,120.85,2090488.88,0.92,0.92,178.51,187.25,3158155.25,0.89,0.89,183.14,187.91,4961624,0.91,0.91,164.66,167.52,2184979,0.92,0.92,95.21,101.41,675704.69,0.88,0.88,317.78,326.58,5330084.5,0.91,0.92,64.06,63.96,760085.69,0.93,0.94,50.83,57.03,593322.19,0.83,0.84,1514,656,1670,1507,661,1688,266.36,702.87,5145561,0.99,1,184,184,40,18720000,97.67
2020-17-01,14:00:00,567.14,561.23,96,0.984,163.48,160.58,1649474,0.95,0.95,43.58,45.33,637897.25,0.9,0.91,291.4,299.82,97.48,0.95,118.53,115.2,28.16,0.968,199,205,51,-96.87,19.31,21.44,0,1,198.43,203.38,4043445.75,0.92,0.92,114.03,111.02,1721113.25,0.96,0.96,10.49,11.11,482413.31,0.89,0.94,120.74,198.65,699875.56,0.57,0.68,119.85,117.76,2090601.38,0.93,0.93,153.39,151.25,3158327.5,0.94,0.95,178.49,184.29,4961810,0.91,0.91,185.18,186.9,2185165.75,0.93,0.93,97.4,104.27,675808.56,0.87,0.87,309.16,309.44,5330401.5,0.93,0.97,34.22,38.37,760132.44,0.83,0.84,45.95,53.64,593369.31,0.8,0.8,1467,665,1608,1469,659,1601,261.21,688.13,5145827.5,0.99,1,176,176,24,18720000,99.82
2020-17-01,15:00:00,551.93,577.48,96,0.986,163.57,160.92,1649636.88,0.94,0.95,55.37,55.52,637929.56,0.93,0.94,273.82,299.82,96,0.95,103.63,99.33,33.28,0.952,213,220,58,-96.49,18.7,22.08,0,1,206.8,210.23,4043660.75,0.92,0.92,106.48,102.74,1721222.13,0.96,0.97,4.23,5.06,482419.63,0.78,0.82,166.78,241.48,699990.31,0.65,0.72,101.72,105.25,2090704.63,0.88,0.88,137.33,137.04,3158465.25,0.93,0.94,190.74,195.02,4961997.5,0.91,0.92,189.14,190.23,2185354,0.93,0.93,65.35,70.26,675906.56,0.87,0.87,312.7,320.21,5330719,0.91,0.92,47.11,50.3,760174.25,0.87,0.89,42.8,48.62,593414.25,0.82,0.82,1464,610,1575,1473,610,1604,262.08,690.45,5146090.5,0.99,1,176,200,88,18720000,91.69
2020-17-01,16:00:00,553.55,607.02,104.86,0.984,143.4,138.77,1649792,0.97,0.97,40.02,42.22,637970.19,0.89,0.9,259.94,273.23,90.09,0.94,75.98,81.92,30.21,0.946,210,218,61,-95.94,18.59,18.88,0,1,187.91,188.59,4043863,0.94,0.94,91.33,89.14,1721324.63,0.96,0.97,9.66,10.6,482435.53,0.86,0.91,110.94,184.01,700102.13,0.57,0.69,93.85,96.72,2090804,0.89,0.89,121.28,124,3158594.25,0.92,0.92,191.71,196.72,4962188,0.92,0.92,180.88,184.35,2185539.25,0.92,0.93,46.79,51.11,675956.44,0.86,0.86,321.03,330.95,5331032.5,0.91,0.92,64.12,63.75,760221,0.94,0.95,36.29,43.66,593458.5,0.78,0.78,0,0,0,1799,845,1984,248.91,660.95,5146342.5,0.99,1,1184,1240,360,18720000,95.84
2020-17-01,17:00:00,519.58,519.88,90.09,0.986,147.54,142.44,1649936.5,0.96,0.97,26.19,30.57,638003.94,0.75,0.8,241.77,261.42,91.57,0.93,66.82,70.66,23.04,0.94,195,203,60,-95.53,20.3,21.12,0,1,170.82,173.85,4044039.25,0.92,0.92,87.6,85.81,1721416.75,0.95,0.96,12.94,13.7,482442.25,0.89,0.93,118.2,198.8,700206.38,0.56,0.68,94.9,97.94,2090899.13,0.88,0.89,128.37,129.97,3158716.5,0.92,0.93,203.9,206.94,4962379.5,0.92,0.92,182.75,183.62,2185728.5,0.93,0.93,37.4,45.22,676002.31,0.77,0.77,273.45,289.01,5331327.5,0.88,0.89,39.01,42.88,760265.81,0.85,0.86,56.9,61.15,593508.38,0.87,0.87,0,0,0,1799,816,2002,207.85,548.47,5146576.5,0.99,1,992,1056,360,18728000,93.7
2020-17-01,18:00:00,520.02,505.11,81.23,0.988,141.28,135.95,1650080.25,0.97,0.97,28.92,33.24,638039.75,0.77,0.82,221.39,239.26,87.14,0.93,67.43,69.63,25.6,0.934,196,204,60,-95.65,21.31,19.04,0,1,189.89,192.25,4044219.25,0.93,0.93,81.3,79.54,1721500.75,0.95,0.96,8.11,8.58,482449.56,0.89,0.92,113.16,194.57,700307.06,0.55,0.67,97.13,99,2090995.13,0.9,0.9,113.63,118.24,3158835.25,0.89,0.9,218.46,233.1,4962583,0.88,0.88,203.51,202.21,2185930,0.94,0.94,37.04,43.32,676039.44,0.8,0.8,251.42,262.66,5331588,0.89,0.94,51.86,52.91,760312.69,0.91,0.92,63.32,66.26,593572.13,0.89,0.89,0,0,0,1797,791,1964,201.35,530.83,5146784,0.99,1,936,1024,416,18728000,91.31
2020-17-01,19:00:00,493.44,505.11,84.18,0.988,144,139.66,1650223.88,0.97,0.97,43.16,44.8,638073.31,0.86,0.9,223.75,239.26,84.18,0.94,62.46,71.17,26.11,0.938,189,198,62,-94.97,19.68,25.6,1.12,1,162.7,168.51,4044393.5,0.91,0.92,76.25,75.73,1721580.13,0.95,0.96,9.24,9.35,482461,0.94,0.96,104.64,177.99,700406.63,0.56,0.68,90.72,93.85,2091090.5,0.89,0.89,108.52,113.74,3158946.5,0.9,0.9,207.36,209.93,4962790.5,0.93,0.93,208.32,207.59,2186139,0.95,0.95,37.58,43.56,676076.56,0.81,0.81,228.58,240.41,5331832.5,0.89,0.95,41.15,44.43,760358.13,0.87,0.88,69.71,72.26,593637.19,0.91,0.91,0,0,0,1799,777,1960,187.38,499.7,5146979.5,0.99,1,832,904,344,18728000,92.69
2020-17-01,20:00:00,483.54,485.91,70.89,0.988,141.67,136.37,1650367,0.97,0.97,25.08,30.1,638102.5,0.73,0.78,217.26,234.83,88.62,0.93,60.93,69.12,25.09,0.932,169,176,51,-95.67,18.72,14.24,0,1,142.55,150.51,4044557.75,0.89,0.89,74.08,73.92,1721656.75,0.93,0.94,8.89,9.11,482471.66,0.92,0.94,102.19,171.53,700500.94,0.56,0.68,93.39,95.74,2091183.75,0.89,0.89,116.25,121.23,3159060.25,0.89,0.9,191.38,195.5,4962996.5,0.92,0.92,204.41,206.93,2186335.75,0.93,0.93,29.01,35.33,676108.63,0.76,0.77,236.31,247.61,5332068.5,0.89,0.94,33.98,38.55,760398.31,0.82,0.83,61.45,64.8,593703.31,0.89,0.89,0,0,0,1802,767,1993,185.96,491.47,5147168,0.99,1,768,856,376,18728000,88.63
