DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Campus Billing (kW),Campus Billing (KVA),Campus Billing (KVAR),Campus Billing (kWh),Campus Billing PF
2020-02-04,23:00:00,430.23,431.26,64.98,0.988,143.84,138.4,1715563.25,0.96,No Data,19.22,26.15,649416.69,0.65,0.68,187.42,205.29,79.75,0.92,54.27,70.14,26.11,0.922,195,208,74,-93.53,16.72,16.64,4.64,0.95,119.1,130.1,4113966.75,0.85,No Data,69.29,68.63,1755438.88,0.94,No Data,9.19,9.43,485403.94,0.91,No Data,79.2,105.61,743368.75,0.7,No Data,88.72,92.53,2131721.75,0.87,No Data,88.37,92.05,3209791.75,0.89,No Data,198.54,200.95,5040942,0.92,No Data,177.32,183.99,2261477.25,0.9,No Data,45.38,49.38,697226.38,0.85,No Data,209.33,234.74,5433724.5,0.83,No Data,29.5,35.66,779401.75,0.77,No Data,42.98,50.15,614970.63,0.8,No Data,0,0,0,1797,760,1941,171.02,451.33,5230707,0.99,1,560,680,384,18952000.00,81.13
2020-02-05,0:00:00,430.38,428.31,66.46,0.988,148.15,143.51,1715705.38,0.96,No Data,20.14,26.5,649436.19,0.67,0.71,187.57,205.29,81.23,0.92,58.37,72.7,26.62,0.91,109,119,51,-90.29,16.67,16.8,4.64,0.95,118.55,130.05,4114088.25,0.85,No Data,69.13,68.86,1755506,0.93,No Data,4.91,5.66,485414.09,0.81,No Data,97.02,170.58,743461.75,0.53,No Data,92.47,95.75,2131814.75,0.88,No Data,88.46,90.67,3209882,0.91,No Data,180.35,184.13,5041139.5,0.92,No Data,163.71,170.19,2261641.25,0.9,No Data,43.52,46.13,697268.75,0.88,No Data,180.37,206.6,5433907.5,0.81,No Data,34.92,39.98,779443.69,0.81,No Data,35.16,43.75,615005.56,0.75,No Data,0,0,0,1798,746,1945,155.88,410.31,5230870,0.99,1,392,504,328,18952000.00,75.05
2020-02-05,1:00:00,431.41,425.35,66.46,0.988,142.35,137.71,1715846.75,0.97,No Data,22.06,27.58,649457.81,0.7,0.75,184.91,200.86,81.23,0.92,61.03,59.39,25.09,0.924,123,137,62,-88.88,12.59,16.32,4.32,0.96,122.59,134.77,4114211.5,0.86,No Data,70.32,69.37,1755575.75,0.95,No Data,1.83,2.31,485418.31,0.75,No Data,94.07,162.56,743554.44,0.55,No Data,89.93,94.09,2131907.75,0.88,No Data,91.93,94.07,3209968.75,0.91,No Data,179.22,183.74,5041324,0.92,No Data,163.52,169.09,2261799.5,0.91,No Data,38.18,41.33,697309.19,0.86,No Data,196.96,224.47,5434072.5,0.82,No Data,30.51,35.83,779482.06,0.8,No Data,39.09,46.71,615042,0.78,No Data,0,0,0,1798,753,1954,158.71,419.34,5231029.5,1,1,384,488,304,18952000.00,76.58
2020-02-05,2:00:00,429.05,437.17,67.94,0.988,150.45,144.99,1715988.63,0.96,No Data,23.65,29.2,649478.81,0.71,0.76,182.99,202.34,88.62,0.9,55.4,62.98,28.67,0.906,99,111,52,-88.55,18.67,17.92,4.48,0.96,127.87,136.86,4114335.75,0.87,No Data,66.37,66.69,1755643.25,0.92,No Data,1.97,2.47,485420.5,0.75,No Data,86.96,124.8,743650.44,0.65,No Data,90.42,94.19,2131998.25,0.87,No Data,89.31,91.81,3210055.5,0.9,No Data,161.89,168.61,5041498.5,0.9,No Data,150.77,157.24,2261956.75,0.89,No Data,38.1,40.05,697349.5,0.88,No Data,170.29,198,5434230.5,0.8,No Data,49.45,51.02,779523.63,0.9,No Data,34.56,43.86,615078.31,0.73,No Data,0,0,0,1797,773,1992,148.54,389.88,5231187.5,0.99,1,344,504,360,18952000.00,67.85
2020-02-05,3:00:00,457.26,468.18,72.37,0.988,143.21,137.49,1716130.5,0.96,No Data,21.54,27.78,649500.44,0.68,0.71,179,199.38,90.09,0.89,53.56,66.05,25.09,0.908,98,110,52,-88.3,16.37,21.6,5.76,0.98,133.12,142.63,4114466,0.86,No Data,64.07,64.38,1755709.25,0.92,No Data,3.34,4.76,485424.78,0.65,No Data,81.8,110.45,743739.75,0.69,No Data,87.49,91.76,2132090,0.86,No Data,93.6,95.48,3210144.75,0.9,No Data,168.61,174.6,5041666.5,0.89,No Data,153.09,160.02,2262110,0.89,No Data,39.42,42.73,697390.81,0.85,No Data,153.19,171.67,5434396.5,0.82,No Data,29.59,36.26,779563.25,0.75,No Data,45.77,52.19,615118.69,0.81,No Data,0,0,0,1797,762,1934,151.1,393.21,5231344,0.99,1,336,520,392,18952000.00,66.87
2020-02-05,4:00:00,439.98,441.6,73.85,0.986,145.35,140.19,1716271,0.97,No Data,25.72,29.87,649522.13,0.76,0.81,181.51,190.52,81.23,0.9,50.18,54.27,20.99,0.93,95,103,43,-91.05,19.68,20.32,4.8,0.97,126.75,136.35,4114595.25,0.87,No Data,63.46,64.81,1755774,0.91,No Data,1.88,2.35,485427.03,0.76,No Data,79.74,115.1,743832.25,0.65,No Data,85.88,90.2,2132178.25,0.87,No Data,83.96,87.09,3210230.25,0.9,No Data,164.37,171.7,5041829,0.9,No Data,159.25,167.83,2262263,0.89,No Data,44.49,46.4,697429.94,0.89,No Data,173.9,199.89,5434550,0.81,No Data,30.33,35.64,779602.44,0.79,No Data,40.2,48.79,615160.56,0.77,No Data,0,0,0,1805,784,1941,154.8,408.44,5231495,1,1,312,432,296,18960000.00,71.54
2020-02-05,5:00:00,451.05,447.51,72.37,0.988,142.85,136.7,1716411.25,0.96,No Data,24.2,29.18,649545.94,0.72,0.76,183.14,197.91,85.66,0.91,54.37,60.42,22.02,0.928,104,113,47,-90.88,19.5,20.16,4.64,0.97,128.15,137.76,4114724.5,0.86,No Data,67.94,67.45,1755839.63,0.93,No Data,1.9,2.47,485430.91,0.72,No Data,78.73,105.94,743919.31,0.69,No Data,89.85,93.35,2132272.75,0.87,No Data,96.04,99.42,3210323.25,0.89,No Data,162.71,169.62,5041988,0.89,No Data,159.93,166.1,2262413.25,0.89,No Data,36.25,38.15,697471.06,0.87,No Data,168.73,197.41,5434709,0.79,No Data,55.9,56.51,779640.5,0.91,No Data,44.36,51.15,615203,0.8,No Data,0,0,0,1803,874,2036,152.93,398.3,5231654.5,0.99,1,360,472,304,18960000.00,77.12
2020-02-05,6:00:00,445.88,441.6,69.42,0.99,145.4,138.9,1716551.75,0.97,No Data,26.75,31.28,649570,0.75,0.79,202.34,218.58,82.71,0.93,90.47,90.11,27.14,0.958,104,115,49,-90.2,17.89,20.8,7.2,0.94,125.72,134.32,4114854,0.87,No Data,68.65,68.29,1755905.13,0.93,No Data,1.82,2.38,485432.53,0.72,No Data,79.2,108.92,744012,0.68,No Data,93.69,97.56,2132363,0.87,No Data,94.62,99.95,3210417.25,0.87,No Data,151.91,160.12,5042145.5,0.88,No Data,145.28,154.22,2262561.25,0.88,No Data,34.15,39.45,697505.5,0.8,No Data,156.16,181.96,5434872,0.79,No Data,36.36,40.96,779685.56,0.82,No Data,43.01,50.63,615245.56,0.79,No Data,0,0,0,1796,767,1939,170.03,446.19,5231829.5,0.99,1,456,576,352,18960000.00,77.94
2020-02-05,7:00:00,466.71,463.75,79.75,0.986,135.33,130.72,1716692.5,0.97,No Data,28.9,32.82,649599.44,0.78,0.83,206.92,233.35,84.18,0.93,113.15,103.42,33.28,0.944,125,135,53,-91.91,15.62,22.4,6.08,0.96,204.22,212.37,4115026,0.91,No Data,70.16,69.29,1755972,0.94,No Data,1.78,2.3,485435.91,0.74,No Data,85.77,120.17,744106.88,0.67,No Data,93.35,96.75,2132456.75,0.88,No Data,69.21,68.2,3210496.75,0.94,No Data,149.37,158.28,5042304.5,0.89,No Data,207.42,211.06,2262711.5,0.92,No Data,48.58,51.73,697547.38,0.88,No Data,182.12,197.52,5435060.5,0.86,No Data,20.84,24.04,779721.81,0.81,No Data,40.63,48.4,615286.5,0.79,No Data,0,0,0,1804,793,1981,234.32,620.28,5232019,0.99,1,632,704,312,18960000.00,89.57
2020-02-05,8:00:00,529.62,522.83,96,0.982,159.65,156.49,1716840.5,0.95,No Data,42.37,43.84,649631.25,0.91,0.91,257.72,276.18,84.18,0.95,100.4,125.44,33.79,0.964,168,178,59,-94.31,22.4,24,6.08,0.97,248.34,250.21,4115251.75,0.94,No Data,87.78,86.18,1756047.63,0.95,No Data,9.38,9.88,485446.56,0.89,No Data,111.58,180.14,744207.69,0.58,No Data,94.5,97.36,2132548.75,0.89,No Data,124.66,124.79,3210582.75,0.93,No Data,156.96,166.27,5042471,0.89,No Data,186.3,193.14,2262889.75,0.91,No Data,49.64,52.83,697596.88,0.88,No Data,259.25,282.85,5435304.5,0.86,No Data,38.93,42.34,779771,0.86,No Data,47.09,54.27,615327.44,0.81,No Data,1325,557,1427,1330,559,1463,220.39,584.18,5232231,0.99,1,216,240,96,18960000.00,94.1
2020-02-05,9:00:00,537.16,564.18,103.38,0.982,161.5,159.17,1717004.63,0.95,No Data,25.39,30.09,649659.5,0.79,0.79,275.59,293.91,85.66,0.96,104.65,106.5,34.3,0.94,213,222,64,-95.82,24.21,22.72,7.68,0.93,240.46,244.7,4115488.75,0.92,No Data,90.14,88.05,1756138.38,0.95,No Data,19.54,18.94,485460.38,0.97,No Data,117.64,195.9,744312.94,0.57,No Data,107.87,109,2132649.5,0.9,No Data,174.31,185.6,3210719.25,0.88,No Data,158.29,166.38,5042632.5,0.89,No Data,181.36,186.7,2263060.25,0.91,No Data,50.63,53.75,697646.25,0.88,No Data,291.41,304.11,5435579.5,0.89,No Data,55.05,55.8,779814.31,0.92,No Data,35.3,44.75,615368.25,0.74,No Data,1411,608,1526,1420,599,1579,253.23,668.79,5232474,0.99,1,176,208,112,18960000.00,86.68
2020-02-05,10:00:00,549.42,547.94,106.34,0.982,158.78,155.61,1717165.63,0.95,No Data,30.2,34.15,649685.19,0.83,0.84,282.98,283.57,87.14,0.95,117.04,138.75,35.84,0.962,221,228,62,-96.17,18.59,23.52,6.4,0.96,246.29,248.69,4115735.75,0.93,No Data,101.73,98.42,1756237.13,0.96,No Data,20.18,20.28,485475.5,0.94,No Data,115.84,156.93,744423.5,0.7,No Data,108.1,107.6,2132754,0.92,No Data,160.68,170.96,3210881.5,0.88,No Data,159.42,167.48,5042798,0.89,No Data,186.67,191.85,2263244.25,0.91,No Data,48.43,52.67,697697.38,0.86,No Data,345.71,358.77,5435879.5,0.9,No Data,68.08,66.92,779858.63,0.95,No Data,47.67,54.56,615410.38,0.82,No Data,1502,637,1642,1510,633,1616,265.37,700.93,5232742,0.99,1,216,224,56,18960000.00,98.82
2020-02-05,11:00:00,519.43,540.55,93.05,0.984,161.23,157.6,1717329.75,0.95,No Data,56.46,56.17,649717.06,0.94,0.94,285.05,301.29,93.05,0.95,123.6,128.51,35.33,0.956,196,204,62,-95.4,16.53,23.04,6.56,0.94,244.54,247.9,4115983,0.92,No Data,108.37,104.51,1756341.38,0.96,No Data,16.09,16.47,485490.44,0.91,No Data,120.57,196.58,744539.5,0.57,No Data,111.09,110.56,2132866.75,0.91,No Data,156.2,165.63,3211045,0.87,No Data,172.6,178.68,5042971,0.9,No Data,189.51,194.5,2263425.5,0.91,No Data,51.81,56.18,697749,0.85,No Data,349.97,356.63,5436206,0.91,No Data,67.37,66.91,779900.88,0.93,No Data,57.23,61.83,615462.56,0.86,No Data,1493,643,1589,1489,641,1616,266.4,698.2,5233008,0.99,1,280,312,152,18960000.00,85.39
2020-02-05,12:00:00,550.15,528.74,100.43,0.984,163.28,160.01,1717494.25,0.95,No Data,25.87,30.26,649758.25,0.8,0.8,291.4,296.86,91.57,0.95,117.76,131.07,34.82,0.96,212,218,55,-96.66,21.9,23.68,6.88,0.97,228.97,234.75,4116237.75,0.92,No Data,125.95,123.24,1756449.25,0.96,No Data,16.44,17.17,485509.13,0.9,No Data,163.51,234.63,744656.81,0.66,No Data,120.49,119.49,2132980.5,0.92,No Data,125.85,125.48,3211203.25,0.94,No Data,208.12,222.46,5043149.5,0.88,No Data,191.81,195.64,2263608.75,0.92,No Data,105.03,110.08,697848,0.89,No Data,318.18,329.6,5436531.5,0.9,No Data,47.13,49.08,779945,0.9,No Data,64.28,67.43,615521.69,0.89,No Data,1480,651,1584,1487,662,1619,267.19,707.08,5233279.5,0.99,1,216,216,16,18960000.00,99.99
2020-02-05,13:00:00,522.98,547.94,100.43,0.984,159.22,155.53,1717659.63,0.94,No Data,41.69,43.05,649800.06,0.89,0.9,319.46,319.02,97.48,0.95,120.27,131.07,35.33,0.964,217,224,56,-96.73,20.66,23.84,6.88,0.96,225.94,230.9,4116465.5,0.91,No Data,98.25,94,1756553.88,0.96,No Data,13.81,14.92,485531.19,0.86,No Data,179.79,263.87,744801.13,0.63,No Data,116.12,114.48,2133097,0.91,No Data,169.3,175.63,3211344,0.89,No Data,180.86,185.86,5043334.5,0.9,No Data,180.46,183.2,2263791.25,0.91,No Data,59.37,62.05,697942.94,0.88,No Data,363.19,372.62,5436850,0.9,No Data,56.9,56.62,779994.94,0.92,No Data,56.66,60.54,615579.38,0.86,No Data,1539,531,1599,1526,537,1659,267.63,696.08,5233553.5,0.99,1,208,216,-64,18960000.00,-98.82
2020-02-05,14:00:00,552.66,536.12,94.52,0.982,176.14,171.29,1717825.38,0.95,No Data,40.87,42.52,649834.06,0.89,0.89,311.93,314.58,96,0.95,113.05,127.49,35.33,0.956,222,229,60,-96.5,15.34,18.24,6.88,0.94,239.52,241.15,4116700,0.92,No Data,120.77,116.29,1756665.13,0.96,No Data,25.18,24.3,485550.59,0.96,No Data,120.74,196.3,744921.63,0.57,No Data,113.43,112.85,2133213,0.91,No Data,171.8,177.9,3211509.75,0.89,No Data,181.07,185.8,5043519,0.9,No Data,175.07,181.93,2263971.25,0.89,No Data,96.41,100.32,698012.13,0.89,No Data,333.57,340.63,5437180.5,0.9,No Data,67.43,66.29,780038.63,0.94,No Data,60.5,64.18,615636.25,0.87,No Data,1550,651,1675,1556,644,1682,302.39,789.88,5233826.5,0.99,1,200,232,112,18960000.00,66.54
2020-02-05,15:00:00,544.69,537.6,87.14,0.986,162.6,159.07,1717991.5,0.94,No Data,26.6,31.44,649869.38,0.79,0.79,295.68,311.63,103.38,0.94,111.21,115.71,32.77,0.958,227,235,63,-96.36,16.88,15.52,6.88,0.92,270.43,272.01,4116931.75,0.93,No Data,107.99,105.08,1756777.88,0.95,No Data,10.35,10.86,485562.03,0.89,No Data,122.31,203.23,745031.69,0.56,No Data,112.94,112.28,2133327.75,0.91,No Data,124.37,123.66,3211636.25,0.93,No Data,186.98,190.68,5043706.5,0.91,No Data,183.95,189.55,2264160.25,0.9,No Data,109.82,118.7,698109.13,0.86,No Data,351.78,351.86,5437517,0.92,No Data,30.12,35.08,780083.06,0.79,No Data,43.51,48.49,615689.5,0.83,No Data,1534,655,1689,1545,652,1685,262,685.46,5234094.5,0.99,1,216,248,120,18960000.00,85.67
2020-02-05,16:00:00,544.39,525.78,94.52,0.984,154.13,148.61,1718148.13,0.97,No Data,26.83,31.35,649902.69,0.81,0.81,295.83,316.06,91.57,0.96,108.08,105.98,31.74,0.95,216,223,59,-96.6,21.31,17.28,6.24,0.95,193.17,196.93,4117168,0.92,No Data,100.36,97.47,1756885.13,0.96,No Data,13.77,14.4,485578.47,0.9,No Data,108.83,183.34,745142.88,0.56,No Data,111.69,112.19,2133438,0.91,No Data,104.84,107.29,3211752,0.91,No Data,188.68,194.6,5043895,0.91,No Data,184.01,188.28,2264354,0.92,No Data,74.65,83.59,698185.69,0.84,No Data,326.88,332.24,5437845.5,0.92,No Data,40.43,43.43,780128.56,0.87,No Data,58.8,61.51,615742.5,0.9,No Data,0,0,0,1796,772,1935,252.44,670.08,5234355,0.99,1,1248,1312,408,18960000.00,95.16
2020-02-05,17:00:00,541.74,590.77,100.43,0.984,156.82,151.76,1718297.13,0.97,No Data,56.43,56.41,649935.38,0.94,0.95,275.3,292.43,85.66,0.95,109.88,104.96,36.35,0.948,196,203,57,-95.94,17.71,16.64,5.28,0.94,178.41,182.45,4117373.75,0.92,No Data,99.2,96.63,1756984.5,0.96,No Data,14.99,15.86,485594.03,0.89,No Data,116.22,192.87,745247.44,0.57,No Data,109.01,110.02,2133546.5,0.91,No Data,105.63,108.78,3211862,0.91,No Data,197.91,202.49,5044089.5,0.92,No Data,173.7,179.71,2264545.25,0.91,No Data,68.41,73.57,698267.81,0.87,No Data,320.12,332.87,5438166.5,0.9,No Data,53.51,54.38,780170.19,0.92,No Data,55.99,60.73,615798.63,0.86,No Data,0,0,0,1799,774,1966,230.65,611.6,5234600.5,0.99,1,1264,1312,440,18960000.00,94.37
2020-02-05,18:00:00,543.51,565.66,103.38,0.984,144.66,139.35,1718444.63,0.96,No Data,41.33,42.49,649974.56,0.86,0.91,265.4,264.37,88.62,0.94,96.77,102.91,28.67,0.958,199,209,67,-94.77,15.87,13.28,5.28,0.91,207.19,211.52,4117585,0.92,No Data,97.33,94.02,1757088.13,0.96,No Data,12.61,13.13,485603.25,0.9,No Data,92.87,123.94,745353.25,0.7,No Data,104.05,105.4,2133653.5,0.9,No Data,114.06,115.26,3211978.75,0.92,No Data,203.1,204.7,5044288,0.93,No Data,179.35,183.46,2264737.5,0.91,No Data,41.72,47.74,698320.13,0.81,No Data,288.16,291.47,5438465.5,0.92,No Data,42.61,44.84,780218.75,0.88,No Data,61.5,64.6,615857,0.89,No Data,0,0,0,1801,742,1966,249.8,657.23,5234830.5,0.99,1,1152,1224,432,18960000.00,93.56
2020-02-05,19:00:00,531.69,562.71,84.18,0.99,144.24,138.49,1718592,0.97,No Data,28.95,32.44,650003,0.79,0.83,245.91,255.51,87.14,0.94,83.76,91.14,28.67,0.948,181,191,64,-94.31,13.86,21.6,6.88,0.94,193.04,195.34,4117774,0.92,No Data,93.4,90.13,1757184,0.96,No Data,9.18,9.47,485614.66,0.91,No Data,95.35,131.57,745459.38,0.68,No Data,103.55,104.66,2133757.75,0.9,No Data,107.5,109.65,3212096,0.91,No Data,222.68,223.69,5044498,0.93,No Data,191.02,192.51,2264932,0.93,No Data,33.63,41.22,698356.81,0.76,No Data,260.48,268.33,5438744.5,0.9,No Data,31.96,36.57,780260.06,0.81,No Data,55.72,59.79,615915.75,0.87,No Data,0,0,0,1800,788,1984,209.05,549.97,5235048,0.99,1,1016,1088,440,18968000.00,90.87
2020-02-05,20:00:00,489.01,487.38,75.32,0.986,142.54,137.54,1718738.38,0.97,No Data,26.93,31.17,650029.19,0.77,0.81,241.92,246.65,82.71,0.94,59.75,63.49,21.5,0.934,177,185,57,-94.93,13.2,15.52,5.6,0.95,161.23,174.97,4117955,0.87,No Data,88.04,86.16,1757276,0.96,No Data,18.75,18.91,485626.75,0.93,No Data,85,116.5,745560.44,0.69,No Data,101.07,102.46,2133860.5,0.9,No Data,123.25,128.16,3212205.25,0.9,No Data,208.33,211.02,5044714.5,0.93,No Data,196.28,201.38,2265128.25,0.92,No Data,34.73,41.57,698393.19,0.78,No Data,234.63,255.57,5439006.5,0.86,No Data,53.38,54.51,780300.75,0.92,No Data,60.52,64.29,615974.88,0.88,No Data,0,0,0,1800,788,1987,206.4,547.81,5235259,0.99,1,880,968,400,18968000.00,90.51
2020-02-05,21:00:00,472.02,466.71,66.46,0.988,142.88,137.72,1718884.63,0.96,No Data,22.73,28.13,650060.19,0.71,0.75,220.65,236.31,85.66,0.93,56.12,65.02,22.02,0.942,184,195,68,-93.82,13.04,19.2,4.48,0.97,124.57,136.26,4118103.5,0.86,No Data,79.47,78.07,1757361.63,0.95,No Data,10.1,10.26,485638.78,0.92,No Data,103.54,179.24,745658.56,0.54,No Data,94.05,97.65,2133959.5,0.88,No Data,103.01,106.03,3212309.75,0.9,No Data,217.71,218.48,5044926,0.93,No Data,183.6,186.04,2265322.5,0.92,No Data,36.25,43.29,698428.75,0.78,No Data,214.38,240.79,5439254,0.83,No Data,48.5,50.02,780340.06,0.9,No Data,57.3,60.54,616033.13,0.88,No Data,0,0,0,1800,772,1936,192.98,509.97,5235465.5,0.99,1,776,872,400,18968000.00,88.93
2020-02-05,22:00:00,463.16,462.28,63.51,0.99,149.2,143.37,1719032,0.96,No Data,24.29,29.21,650084.5,0.74,0.77,204.7,221.54,88.62,0.92,59.9,70.66,27.14,0.898,180,190,63,-94.22,18.13,20.48,5.76,0.97,128.86,139.11,4118237.5,0.86,No Data,70.04,69.3,1757438.38,0.93,No Data,10.38,10.67,485650.13,0.91,No Data,107.67,178.31,745754.63,0.56,No Data,94.98,97.44,2134055,0.88,No Data,86.18,92.71,3212404.25,0.86,No Data,212.74,213.2,5045140,0.93,No Data,198.59,200.84,2265511.25,0.92,No Data,34.87,41.91,698464.88,0.77,No Data,221.39,231.7,5439481,0.88,No Data,42.4,45.98,780380.75,0.85,No Data,60.13,63.2,616089.44,0.88,No Data,0,0,0,1801,760,1911,187.52,492.05,5235662,0.99,1,712,824,416,18968000.00,85.95
2020-02-05,23:00:00,433.03,434.22,56.12,0.992,147.81,141.44,1719179.63,0.97,No Data,17.16,24.92,650105.31,0.61,0.64,193.48,218.58,84.18,0.92,60.72,71.68,28.16,0.922,160,169,59,-93.67,14.82,19.52,4.64,0.97,128.52,137.89,4118364.75,0.87,No Data,74.25,73.08,1757510.38,0.94,No Data,8.61,9.01,485659.13,0.89,No Data,101.3,167.44,745852.31,0.57,No Data,92.53,94.83,2134149,0.89,No Data,79.31,84.99,3212491.5,0.86,No Data,210.91,210.98,5045351.5,0.93,No Data,170.34,175.35,2265695.5,0.91,No Data,29.22,35.96,698496.5,0.75,No Data,201.65,222.54,5439656,0.84,No Data,35.94,40.25,780421.88,0.83,No Data,50.47,53.37,616143.25,0.88,No Data,0,0,0,1802,734,1939,169.58,446.94,5235844.5,0.99,1,528,664,408,18968000.00,81.15
2020-02-06,0:00:00,447.36,440.12,64.98,0.99,145.17,138.76,1719327.13,0.96,No Data,19.95,26.87,650124.31,0.65,0.68,188.6,199.38,79.75,0.92,61.54,58.37,21.5,0.944,94,104,46,-89.66,14.9,17.44,5.92,0.95,129.85,138.88,4118500.75,0.86,No Data,72.27,71.17,1757582.5,0.93,No Data,4.23,5.1,485668.59,0.77,No Data,101.46,166.37,745948.19,0.56,No Data,94.65,96.94,2134245.25,0.88,No Data,77.87,81.96,3212575.25,0.87,No Data,187.32,190.18,5045551,0.91,No Data,167.25,171.99,2265860,0.9,No Data,31.53,37.62,698528.81,0.77,No Data,180.36,204.93,5439829.5,0.81,No Data,52.59,53.31,780461.69,0.91,No Data,36.29,43.11,616186.69,0.77,No Data,0,0,0,1804,764,1961,162.22,421.85,5236009,0.99,1,408,480,264,18968000.00,91.01
2020-02-06,1:00:00,434.36,438.65,64.98,0.99,143.1,137.97,1719473.75,0.96,No Data,21.6,27.65,650145.06,0.69,0.72,182.99,212.68,87.14,0.91,62.41,65.54,20.99,0.946,97,108,50,-89.11,17.55,20.96,5.6,0.97,131.44,141.48,4118632.75,0.86,No Data,65.18,65.28,1757655.38,0.92,No Data,1.73,2.3,485670.75,0.71,No Data,153.68,224.19,746047.13,0.64,No Data,91.46,94.31,2134340,0.88,No Data,79.55,83.33,3212658.5,0.88,No Data,194.96,210.79,5045738.5,0.86,No Data,155.36,162.11,2266019.5,0.89,No Data,43.06,45.28,698565.69,0.88,No Data,149.04,182.04,5440000.5,0.76,No Data,26.72,32.88,780502.13,0.75,No Data,33.73,43.88,616223.81,0.71,No Data,0,0,0,1799,747,1932,149.07,389.6,5236167.5,0.99,1,352,496,344,18968000.00,69.51
2020-02-06,2:00:00,444.85,443.08,64.98,0.988,149.74,143.23,1719620.38,0.96,No Data,21.17,27.73,650165.94,0.67,0.71,185.65,211.2,91.57,0.9,55.55,59.9,24.06,0.928,99,110,52,-88.72,18.93,19.04,5.6,0.97,133.33,143.47,4118765.75,0.86,No Data,69.35,69.73,1757722.13,0.92,No Data,1.85,2.42,485674.91,0.72,No Data,111.54,192.23,746142.69,0.54,No Data,90.82,94.44,2134431.5,0.87,No Data,79.95,83.09,3212741,0.89,No Data,181.63,186.22,5045915.5,0.9,No Data,147.12,155.76,2266172.75,0.88,No Data,38.64,40.11,698607.13,0.89,No Data,154.41,185.89,5440163.5,0.76,No Data,48.96,50.29,780540.31,0.9,No Data,34.13,43.19,616261.13,0.73,No Data,0,0,0,1796,756,1951,147.96,386.34,5236323.5,0.99,1,368,536,384,18968000.00,67.07
2020-02-06,3:00:00,440.57,446.03,63.51,0.988,150.43,143.97,1719767.5,0.96,No Data,21.2,27.34,650186.81,0.68,0.72,176.64,184.62,85.66,0.89,57.24,66.56,27.14,0.902,104,116,53,-89.1,19.95,14.88,5.92,0.92,131.66,140.46,4118897.25,0.87,No Data,62.03,62.75,1757789.38,0.91,No Data,1.77,2.36,485676.78,0.7,No Data,78.32,104.63,746236.25,0.7,No Data,89.05,92.69,2134523,0.87,No Data,85.85,88.51,3212831,0.89,No Data,186.22,204.66,5046084,0.85,No Data,148.44,156.14,2266325.25,0.88,No Data,41.54,44.02,698647.88,0.87,No Data,165.61,188.92,5440324,0.81,No Data,31.45,36.6,780581.69,0.79,No Data,47.34,54.07,616301.38,0.81,No Data,0,0,0,1798,778,1956,150.96,394.06,5236478.5,1,1,304,480,376,18968000.00,61.08
